id_respondent,Rating,Tipo_di_Pesce,Panatura,Spezie,Tempo_di_Preparazione,Formato_Confezione
84,70.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
84,40.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
84,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
84,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
84,0.0,Calamaro,Panko,Nessuna,8-15,Mono
84,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
84,70.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
84,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
84,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
85,40.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
85,60.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
85,50.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
85,100.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
85,50.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
85,100.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
85,90.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
85,100.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
85,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
85,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
85,20.0,Calamaro,Panko,Nessuna,8-15,Mono
85,80.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
85,30.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
85,60.0,Salmone,Gratinato,Nessuna,8-15,Doppia
85,70.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
85,60.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
85,40.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
85,60.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
86,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
86,70.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
86,70.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
86,70.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
86,60.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
86,70.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
86,60.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
86,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
86,70.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
86,70.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
86,70.0,Salmone,Gratinato,Nessuna,8-15,Doppia
86,70.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
86,70.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
86,70.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
86,70.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
86,70.0,Calamaro,Panko,Nessuna,8-15,Mono
86,70.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
86,70.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
87,70.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
87,50.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
87,50.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
87,50.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
87,50.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
87,50.0,Salmone,Gratinato,Nessuna,8-15,Doppia
87,50.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
87,50.0,Calamaro,Panko,Nessuna,8-15,Mono
87,40.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
87,50.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
87,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
87,50.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
87,80.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
87,50.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
87,70.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
87,50.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
87,70.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
87,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
88,10.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
88,50.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
88,70.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
88,40.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
88,60.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
88,90.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
88,60.0,Calamaro,Panko,Nessuna,8-15,Mono
88,60.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
88,80.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
88,30.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
88,70.0,Salmone,Gratinato,Nessuna,8-15,Doppia
88,60.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
88,60.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
88,50.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
88,60.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
88,40.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
88,60.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
88,50.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
89,80.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
89,70.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
89,80.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
89,40.0,Calamaro,Panko,Nessuna,8-15,Mono
89,40.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
89,40.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
89,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
89,80.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
89,80.0,Salmone,Gratinato,Nessuna,8-15,Doppia
89,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
89,80.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
89,80.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
89,80.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
89,40.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
89,70.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
89,40.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
89,80.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
89,40.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
90,0.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
90,0.0,Calamaro,Panko,Nessuna,8-15,Mono
90,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
90,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
90,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
90,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
90,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
90,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
90,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
90,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
90,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
90,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
90,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
90,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
90,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
90,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
90,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
90,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
91,90.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
91,70.0,Calamaro,Panko,Nessuna,8-15,Mono
91,90.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
91,80.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
91,80.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
91,80.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
91,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
91,90.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
91,60.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
91,70.0,Salmone,Gratinato,Nessuna,8-15,Doppia
91,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
91,80.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
91,70.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
91,70.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
91,60.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
91,80.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
91,70.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
91,70.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
92,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
92,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
92,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
92,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
92,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
92,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
92,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
92,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
92,0.0,Calamaro,Panko,Nessuna,8-15,Mono
92,80.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
92,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
92,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
92,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
92,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
92,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
92,0.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
92,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
92,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
93,0.0,Calamaro,Panko,Nessuna,8-15,Mono
93,80.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
93,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
93,70.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
93,0.0,Salmone,Gratinato,Nessuna,8-15,Doppia
93,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
93,90.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
93,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
93,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
93,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
93,80.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
93,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
93,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
93,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
93,80.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
93,80.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
93,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
93,80.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
94,0.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
94,0.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
94,0.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
94,0.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
94,0.0,Calamaro,Panko,Nessuna,8-15,Mono
94,0.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
94,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
94,100.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
94,0.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
94,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
94,0.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
94,80.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
94,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
94,100.0,Salmone,Gratinato,Nessuna,8-15,Doppia
94,100.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
94,0.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
94,100.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
94,0.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
95,70.0,Salmone,Panko,SalviaRosmarino,8-15,Famiglia
95,100.0,Salmone,Gratinato,Nessuna,8-15,Doppia
95,30.0,Gambero,Nessuna,Nessuna,MenoDi8,Famiglia
95,70.0,Gambero,Nessuna,SalviaRosmarino,8-15,Doppia
95,90.0,Salmone,Nessuna,PrezzemoloBasilico,MenoDi8,Mono
95,90.0,Salmone,Nessuna,Nessuna,PiùDi15,Mono
95,0.0,Calamaro,Nessuna,PrezzemoloBasilico,8-15,Famiglia
95,0.0,Calamaro,Nessuna,SalviaRosmarino,PiùDi15,Doppia
95,0.0,Calamaro,Gratinato,Nessuna,MenoDi8,Doppia
95,50.0,Gambero,Panko,PrezzemoloBasilico,MenoDi8,Doppia
95,80.0,Salmone,Panko,PrezzemoloBasilico,PiùDi15,Doppia
95,0.0,Calamaro,Panko,SalviaRosmarino,MenoDi8,Mono
95,0.0,Calamaro,Panko,Nessuna,8-15,Mono
95,80.0,Gambero,Gratinato,PrezzemoloBasilico,8-15,Mono
95,80.0,Gambero,Gratinato,SalviaRosmarino,PiùDi15,Mono
95,60.0,Salmone,Gratinato,SalviaRosmarino,MenoDi8,Famiglia
95,80.0,Gambero,Panko,Nessuna,PiùDi15,Famiglia
95,0.0,Calamaro,Gratinato,PrezzemoloBasilico,PiùDi15,Famiglia
